APUR	AAUR	AVIR	HLIG	LLEU	LFIG	LMAR	LPAU	LVIE	LMAL	LCAL
OG_15993	21.7288047740048	30.4010449985678	NA	NA	37.6618295422204	11.4829633315451	17.2876696057778	39.6188827743905	26.5868206890215	14.4270023418774	18.9389051430394
OG_15992	1.33741461279989	0.733909215103177	NA	NA	0.366256640499086	1.43268975520001	0.240163645131847	0.729232596072816	0.139483517383646	1.43658534150788	0.768888325103307
OG_15991	10.8373778251956	10.4413065706071	NA	NA	18.3085423756324	12.8602032141583	11.8455788833049	27.8811794323885	14.4419650843655	15.2286699303752	18.9844666123617
OG_15990	11.6096250692579	6.47396102674102	NA	NA	4.38840875296615	4.95471456023117	4.72158866281958	5.99546122763323	6.51699497592419	7.08086370559367	5.78361619122741
OG_15997	43.2351996562607	19.9713053293937	NA	NA	33.2915675081727	22.715054307631	16.9107956849582	80.7775289178801	37.8955564047068	34.6421477479607	36.0423359727565
OG_15996	4.76266957633313	1.39299526206252	NA	NA	2.97949107973628	6.8424631426115	1.37157758929198	2.58498633085727	5.51798777272788	6.0959878009886	2.86764789462889
OG_15995	106.004757584733	46.4434419664693	NA	NA	143.996201233687	214.116605881014	166.649865961318	166.90072658653	143.38994251057	147.646496165988	211.76578291565
OG_15994	8.54648667693401	5.38890969207805	NA	NA	8.91609434307456	7.39669371164482	7.25928574368769	9.38256402044497	7.56813871899958	9.35045053838942	8.7770966124667
OG_13890	12.7792972958555	16.8447934634786	NA	NA	9.18083386478477	13.5213913270392	5.03737322575771	14.6383120332491	6.00404037023422	2.40721018378876	8.56297508481793
OG_15999	4.06527737663224	0.745160493606409	NA	NA	1.21284207374309	1.68466337237435	1.32440721679588	8.28980763604233	1.69756934731266	11.7008209198488	7.73096170117525
OG_15998	0.133061039068397	0	NA	NA	0.00803276471349874	0.161281858851606	0	0.0522811813558634	0	0.121224140038986	0.0335884464910538
OG_13327	0.237731454054767	0.313873383967963	NA	NA	0.824863782059552	0	1.50583470614685	2.88837594325572	2.17822081957831	1.53395570560735	23.4219962520219
OG_13324	2466.57364152331	529.275971392624	NA	NA	1861.80181960338	463.603220086036	599.978784509524	2055.40498372215	669.961153399345	405.164387020081	1923.08587566329
OG_19916	0.949560946039782	NA	NA	NA	0.213537550225949	NA	NA	NA	NA	0.812133254142865	NA
OG_13325	8.76619820325605	10.0776134422493	NA	NA	6.00616311813203	14.6820788952742	23.7666282523945	19.3621396648614	15.8590775000097	29.7898803573044	8.65632457915853
OG_18975	0	0.172679763074666	NA	NA	1.17826271447847	0	1.25269193174715	0.0625960819575247	0	0	NA
OG_19910	36.2241041096944	NA	NA	NA	0.422455459356579	18.1388212327178	NA	26.4150084665279	9.5143600289164	0	NA
OG_10330	NA	NA	NA	NA	NA	0.302166019033083	5.55044259853035	11.7332205815433	1.05656525607459	0.586845039941517	1.80496570480418
OG_20485	NA	0	NA	NA	NA	NA	NA	0	NA	NA	0
OG_20484	NA	6.61484150903781	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG_20487	NA	0.22514621775115	NA	NA	NA	0	0.752121596410547	NA	NA	3.44629253019579	NA
OG_20486	NA	44.7527313557871	NA	NA	NA	NA	175.097574263958	34.4316885606476	118.284419650537	NA	NA
OG_14534	194.883427864144	411.69682019749	NA	NA	130.484372998663	92.3296685097743	85.9430025174921	966.863352087292	160.235459813579	204.301790642173	123.640388001763
OG_20480	NA	0.656282377946489	NA	NA	NA	NA	NA	0.268604092078207	NA	NA	0
OG_20483	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA
OG_20482	NA	0.272633405227197	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG_20489	3.78997732267899	443.669550645459	NA	NA	NA	NA	NA	6.34227707161702	NA	NA	NA
OG_20488	0.273673167401106	0.392365591295295	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG_21836	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0
OG_10970	0.239312699151559	1.61736431888506	NA	NA	3.45745762828576	1.63689492567391	0.791813894504798	2.78056401870009	0.926799298166481	0.896831468094622	1.54989741288882
OG_10103	17.7055793955201	1.79240476532877	NA	NA	0.0463110997645776	0	0	5.29437665393805	NA	0.908110462320018	0
OG_17734	103.048525237363	593.602558829339	NA	NA	49.5768322279041	130.445517780709	382.593695540936	131.283955895862	302.867530312899	155.603573049212	189.903467032005
OG_17737	6.35549186053848	51.8865311131168	NA	NA	11.9599114215097	50.0091534014352	42.8940526712104	28.9093905763535	26.8272421320134	23.2672496279317	19.6480866423309
OG_17736	69.7357152985609	14.9873433419246	NA	NA	NA	42.0475267174659	25.0516822208217	37.4833431513763	14.2236039528164	19.8174915183716	29.5893889486049
OG_10107	0.204685007566057	28.5890075117127	NA	NA	0.0937088000674401	0.140977007881366	1.61488650757251	1.60993382711495	0.948667526116596	0.203500750931703	0.0735823920183229
OG_17730	32.641748769824	55.6930012964001	NA	NA	50.3357794488658	24.3049110083895	67.5450328859963	34.3029189620676	57.7523786361729	73.5993799401434	69.1321357110531
OG_10105	0	NA	NA	NA	1.06991338826378	0.230842121730576	1.57253228861351	0.21966604488201	0.223915626902007	3.27069967807345	0.229738950711146
OG_17732	93.3745178032711	18.6775189840653	NA	NA	29.3746498623262	17.9899769511543	42.679614935071	27.5524612504124	65.2972304670834	15.7674859798166	51.7097680698316
OG_10109	0.113916462225677	8.66007128517791	NA	NA	0.0774738575040484	0	0	0.029320875787139	0.129038654843026	0.283718830865721	0
