OG	raw_p	FDR_p	Socmean-Solmean	taxa
OG_11146	0.0001513	0.5386	-24.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14865	0.0001769	0.5386	6.366	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11840	0.0003129	0.635	20.99	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12642	0.0006593	0.728	-70.61	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13807	0.0007858	0.728	3.921	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18696	0.0009975	0.728	-116.3	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15490	0.001081	0.728	-5.571	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16004	0.001251	0.728	5.061	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14338	0.001343	0.728	1.809	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12877	0.001397	0.728	-11.21	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10081	0.001434	0.728	7.411	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15288	0.001506	0.728	10.73	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14028	0.001621	0.728	-7.935	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14506	0.001674	0.728	6.387	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16619	0.001942	0.7882	-2.991	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15912	0.002459	0.8598	100.5	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14596	0.002738	0.8598	14.98	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14923	0.002814	0.8598	-2.695	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13761	0.002895	0.8598	-7.23	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17125	0.003059	0.8598	5.146	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13100	0.003075	0.8598	1.556	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11686	0.003107	0.8598	-29.66	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12709	0.003297	0.8729	1.858	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16058	0.003516	0.892	7.222	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17447	0.003702	0.9017	-81.26	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14159	0.004101	0.9122	9.113	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17168	0.004281	0.9122	29.45	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13383	0.00452	0.9122	-31.35	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13762	0.00495	0.9122	-25.01	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12032	0.00525	0.9122	-79.24	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11718	0.005693	0.9122	-18.15	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16376	0.005979	0.9122	17.51	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15603	0.006107	0.9122	-10.91	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15322	0.006233	0.9122	-2.088	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12656	0.006438	0.9122	-2.008	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14639	0.006468	0.9122	-2.606	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18716	0.006755	0.9122	-30.54	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11478	0.007046	0.9122	-6.377	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11762	0.007165	0.9122	-3.862	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15343	0.007173	0.9122	-6.325	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11353	0.007194	0.9122	2.602	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15149	0.00721	0.9122	-10.39	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12062	0.007216	0.9122	6.925	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15605	0.007708	0.9122	3.877	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16809	0.007843	0.9122	-18.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15931	0.008443	0.9122	29.67	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12902	0.008631	0.9122	4.652	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14245	0.008731	0.9122	-105.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14597	0.008775	0.9122	-9.576	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13046	0.008851	0.9122	-2463	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12607	0.00909	0.9122	-1.072	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14708	0.009175	0.9122	-3.423	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16538	0.009308	0.9122	0.7325	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17750	0.009337	0.9122	-34.07	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18899	0.00945	0.9122	2.623	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16379	0.01001	0.9122	3.612	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12971	0.01008	0.9122	6.773	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15033	0.01016	0.9122	-33.88	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16133	0.01047	0.9122	-49.56	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16160	0.01049	0.9122	5.985	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16165	0.01053	0.9122	6.609	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15554	0.01056	0.9122	11.6	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12075	0.01064	0.9122	-3.546	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13028	0.01073	0.9122	-11.3	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13506	0.01094	0.9122	33.74	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18539	0.01098	0.9122	-12.28	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16189	0.01103	0.9122	-4.898	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11651	0.01113	0.9122	91.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17594	0.01142	0.9122	5.632	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13084	0.01149	0.9122	-33.67	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15417	0.01196	0.9122	3.989	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10610	0.01208	0.9122	12.21	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14589	0.01212	0.9122	-0.8697	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13309	0.01266	0.9122	2.673	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14677	0.01287	0.9122	8.346	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10954	0.01303	0.9122	5.357	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13412	0.01306	0.9122	2.536	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16855	0.01309	0.9122	10.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16224	0.01328	0.9122	2.415	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12619	0.01414	0.9122	-35.82	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16549	0.01417	0.9122	-9.305	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17902	0.01429	0.9122	-13.17	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14606	0.01469	0.9122	-7.2	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14935	0.01472	0.9122	22.3	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13393	0.01477	0.9122	-4.352	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15296	0.01482	0.9122	-509.3	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17883	0.01494	0.9122	1.335	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14377	0.01497	0.9122	-6.051	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12820	0.01497	0.9122	1.819	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16775	0.01521	0.9122	-79.16	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15529	0.01522	0.9122	-10.26	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16423	0.01522	0.9122	0.5229	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16087	0.01542	0.9122	8.527	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14212	0.01554	0.9122	-33.17	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10607	0.0156	0.9122	4.702	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17621	0.01572	0.9122	7.077	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18887	0.01574	0.9122	301.8	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17559	0.01575	0.9122	25.42	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12702	0.0158	0.9122	4.031	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13253	0.016	0.9122	5.559	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17680	0.01611	0.9122	24.74	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11687	0.01635	0.9122	4.921	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14996	0.01666	0.9122	-97.4	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18980	0.01669	0.9122	2.117	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11482	0.01708	0.9122	-5.901	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11622	0.01709	0.9122	195.1	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14621	0.01726	0.9122	8.251	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12810	0.01738	0.9122	-14.59	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16261	0.01796	0.9122	-9.523	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13529	0.01799	0.9122	1.78	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10645	0.01857	0.9122	4.288	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15928	0.01906	0.9122	-3.786	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14514	0.01919	0.9122	28.51	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11667	0.0194	0.9122	11.87	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10766	0.01944	0.9122	19.7	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16889	0.01948	0.9122	-4.164	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13225	0.01954	0.9122	70.17	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16653	0.01972	0.9122	-12.36	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16173	0.01978	0.9122	16.97	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16902	0.01984	0.9122	86.81	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11229	0.02	0.9122	61.46	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15106	0.02009	0.9122	27.24	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15307	0.0201	0.9122	-7.301	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17386	0.02025	0.9122	-31.76	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11832	0.02062	0.9122	22.1	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18958	0.02084	0.9122	18.23	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11614	0.02085	0.9122	1.673	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10601	0.02102	0.9122	7.097	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13575	0.02139	0.9122	-5.367	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11439	0.02165	0.9122	10.85	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11450	0.02169	0.9122	3.558	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12683	0.02179	0.9122	2.579	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14901	0.0223	0.9122	-3.965	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12655	0.0223	0.9122	-2.694	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15798	0.0224	0.9122	-85.89	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14139	0.02262	0.9122	-2.527	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13400	0.02266	0.9122	-9.881	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13462	0.02269	0.9122	31.19	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18471	0.02274	0.9122	-7.823	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14652	0.02283	0.9122	-12.91	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14525	0.02309	0.9122	6.145	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15892	0.02323	0.9122	1.255	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16900	0.02345	0.9122	-2.208	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16452	0.02358	0.9122	60.75	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11726	0.02382	0.9122	-2.791	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10427	0.02387	0.9122	-15.56	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16230	0.02417	0.9122	22.73	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14234	0.02437	0.9122	1.832	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18859	0.02445	0.9122	7.867	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15256	0.02454	0.9122	14.6	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15963	0.02456	0.9122	-106.1	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13649	0.02458	0.9122	-32.13	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15237	0.02473	0.9122	9.452	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18286	0.02498	0.9122	-7.197	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17222	0.02499	0.9122	17.27	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18151	0.02503	0.9122	-6.248	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10355	0.0253	0.9122	13.11	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10724	0.02572	0.9122	8.098	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16414	0.02599	0.9122	17.1	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10261	0.02599	0.9122	-19.34	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13703	0.02616	0.9122	-28.31	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16473	0.02628	0.9122	1.12	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16457	0.0263	0.9122	-12.72	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10853	0.02649	0.9122	-11.64	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18301	0.02674	0.9122	-23.89	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16041	0.02696	0.9122	2.185	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16302	0.02698	0.9122	8.624	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13155	0.02719	0.9122	4.636	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13323	0.02733	0.9122	-28.83	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16153	0.0274	0.9122	5.013	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16360	0.02745	0.9122	2.171	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18041	0.02769	0.9122	-9.882	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10005	0.02775	0.9122	4.009	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15803	0.02796	0.9122	4.636	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18202	0.02889	0.9122	-94.25	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15335	0.02953	0.9122	-9.742	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16436	0.02954	0.9122	6.802	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13948	0.02975	0.9122	-11.03	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11112	0.02986	0.9122	2.379	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12563	0.02988	0.9122	-25.72	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16349	0.03017	0.9122	-24.23	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11811	0.03055	0.9122	7.197	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14535	0.03066	0.9122	-31.11	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18553	0.03073	0.9122	4.537	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15165	0.03095	0.9122	4.064	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15433	0.03108	0.9122	1.393	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13970	0.03115	0.9122	-3.019	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12715	0.03117	0.9122	5.376	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16481	0.03123	0.9122	-8.551	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12379	0.03124	0.9122	11.31	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12986	0.03144	0.9122	-1.865	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14974	0.03155	0.9122	-215.9	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16569	0.03158	0.9122	-5.946	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12085	0.03195	0.9122	14.49	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15041	0.03197	0.9122	5.652	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14688	0.032	0.9122	3.346	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16074	0.03211	0.9122	12.64	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13353	0.03244	0.9122	-27.19	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16589	0.03244	0.9122	37.4	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10438	0.0328	0.9122	11.83	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10578	0.03287	0.9122	106.1	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11805	0.0329	0.9122	-7.153	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12669	0.033	0.9122	2.037	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16291	0.033	0.9122	5.586	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14572	0.03334	0.9122	1.83	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18785	0.03368	0.9122	-114.3	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15357	0.03424	0.9122	-28.73	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11679	0.03433	0.9122	12.48	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17825	0.03435	0.9122	-19.86	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13545	0.03458	0.9122	8.495	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17494	0.03463	0.9122	-5.369	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14544	0.03465	0.9122	-4.763	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12621	0.03474	0.9122	6.499	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10009	0.03489	0.9122	-30.94	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15328	0.03547	0.9122	3.652	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14299	0.03608	0.9122	14.37	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12078	0.0363	0.9122	15.93	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_11940	0.0364	0.9122	-12.33	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13982	0.03674	0.9122	6.03	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12706	0.03717	0.9122	30.48	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16096	0.03723	0.9122	6.847	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_17126	0.03725	0.9122	2.679	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_16992	0.03727	0.9122	4.302	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13700	0.03761	0.9122	-1.481	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_18164	0.03771	0.9122	12.96	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14104	0.03786	0.9122	8.131	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12437	0.03795	0.9122	56.78	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_14060	0.03806	0.9122	-7.193	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15952	0.03849	0.9122	-14.76	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_12120	0.03872	0.9122	6.286	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_10640	0.03894	0.9122	1.355	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15466	0.03901	0.9122	-1.812	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15382	0.03931	0.9122	61.03	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_15968	0.03943	0.9122	5.654	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
OG_13824	0.03944	0.9122	-9.135	AAUR,APUR,LFIG,LLEU,LMAL,LMAR,LPAU,LVIE
