APUR	AAUR	AVIR	HLIG	LLEU	LFIG	LMAR	LPAU	LVIE	LMAL	LCAL
OG_10107	52.6156438641188	79.6726529436453	22.6018645305497	117.731559624775	119.718309714507	48.9208771322719	83.1850243045395	137.782848674652	43.9853792084839	80.5578737601714	84.5581034993431
OG_17730	45.2219976754708	53.0986658973448	33.9285279056132	36.3624058982464	31.1653212748623	21.1373719502855	53.0901241346813	80.1532142865118	34.473332029107	52.742631081492	64.701062462098
OG_10105	22.5061598176962	NA	1329.70870416723	1327.30342222349	8.2251516719963	163.008825919587	1.87121908015245	11.8354166201282	76.3600336679956	31.3904032567805	21.8026422296052
OG_17732	73.9066229633843	34.9881415239537	19.8417106122349	29.7376037444377	36.2922871866251	46.6021197705186	63.65241783851	23.7918488359274	53.6154573374831	30.0958106510581	58.7100398863861
OG_10109	0.0677354971208293	10.3439837195748	0.0412558158938827	0.230177874141577	0.0205910109121164	0.0104240749154434	0.00696725353797274	0.145373851949721	0.491871119167533	0.0089064995144572	0.151529165844572
OG_10108	0.335169183472694	0.168783402637022	0.00707511983663069	0.216372378877469	0.080658422147631	1.1633071045737	0.911855058063871	0.503255310824254	1.43070423481572	0.544566851305224	0.370684314577263
OG_17739	14.9339754641482	12.5863116137588	2.54452216469073	1.26847612155815	3.10585927441332	13.1380006796051	4.65617434721088	20.4827201108614	1.67476982810197	6.94770824737159	14.241216035161
OG_17738	91.7393308445097	93.8416702618474	50.9030636165907	80.1308173682891	90.9529101549388	83.9586296383855	111.028121700518	86.8121929321551	72.5458447513935	80.1963001571424	60.6165590067988
OG_16466	10.1415162563864	13.3285979848284	6.31650378520254	13.481273025827	9.50276419840078	9.14721007973464	8.5391945484156	13.807900564567	6.62562554737058	12.2038514274899	15.4025605811494
OG_16467	15.8702968319865	17.0663804733587	26.2226080448833	20.6300458828582	46.2589418552577	42.4133347258013	28.1419661862699	40.6836421315411	31.9642545013793	18.7199604567015	31.5578662173072
OG_16464	13.7232044928716	22.6357259066478	10.5852042758434	23.9100173457424	11.7522430131408	25.8057495339963	23.6350560522478	33.4186144149627	26.0107252295247	19.6868802926383	26.5961384728827
OG_16465	8.64827247152903	9.13187396231207	1.99861321427103	0.0609391109667924	0.498272166672632	0.130874813961307	1.05797640466433	0.477502439157959	0.24869161128717	0.18201879236575	0.12737531707778
OG_16462	56.066046498566	68.1930462566792	103.310998731976	143.925911843034	67.8294937981561	117.905685417172	140.244082285197	102.584797749255	89.9590798744334	112.255689393146	120.687135536073
OG_16463	5.03962529091298	6.07448555166627	7.14617112051488	4.49027578188741	6.86884015369028	6.02674131311648	7.39227963741012	9.45654535906278	9.01035034223981	5.40595778146331	7.94023481949017
OG_16460	15.7109907653934	12.1842172721783	22.7772892924208	12.7262607996841	19.7290367226408	18.5964051666355	21.3259733721767	16.5997273320026	19.126567329233	21.3348369809784	19.260768512587
OG_16461	4.66150408885549	9.90824822590689	3.45108058537767	11.7811540748179	2.62315005580225	3.69292328163791	3.88322409013789	3.41277856314827	2.84739970137975	1.58148847492526	3.85881477491846
OG_16468	3.38702592893743	9.59617349746107	3.23296713088012	5.07190185293209	3.98293852213392	1.65438925110869	5.70923060608698	3.27272602031282	3.8832651571242	2.84753210147391	2.07806489517002
OG_16469	141.39311994585	125.989953845001	70.0946312563789	86.3390227100633	83.5607402101825	137.62901523574	120.764230475535	157.699137333774	55.2447554436828	146.439347222251	136.575886376285
OG_14644	19.2990118226584	18.9625983130176	34.6273872845003	21.4581275394791	24.4547716058913	15.4787848841104	24.1490558993978	26.0973377676281	18.5041880003795	22.5562382443692	22.5688745250109
OG_14645	18.1323728273199	20.7868430681318	18.3748307718913	21.839567996852	14.8559529082225	16.5086833341307	25.7923403047007	26.9786525067868	18.0183331644032	25.8161557977783	26.4996069380742
OG_14646	10.5509615259685	12.3247601335548	30.0607042894817	37.0889575973698	34.568961652037	26.923863097153	26.3313831881122	32.1989942589946	45.3852370430109	31.8274794332996	28.6186054715179
OG_14647	1.57826218573933	1.3728185517347	1.71181542477264	1.66813609513919	0.628089286434738	2.08669394883383	1.56767483712055	2.23123699368582	0.901258246607458	2.15541384956949	2.15793121927517
OG_14640	25.6256703658225	21.2614671343063	16.1421998571514	24.8443303110031	21.4382772959762	46.2861812749127	28.8627672435559	35.6107894405014	36.477666454315	53.315140804774	44.930785792978
OG_14641	7.31038071509153	5.87067729951161	102.406510592872	13.9777713293463	60.7645352199368	17.7441740434862	10.8438139902207	15.0538385707067	47.4028243302514	20.9284983212695	17.1153824791098
OG_14642	10.024179757671	9.24473857058984	7.22459679691582	20.4231390754668	9.75130136878231	10.1489203127651	15.1766543797218	16.8635345632263	9.15567317148754	12.6712692290512	13.1692479892594
OG_14643	3.8601025523455	5.67969325309474	3.05015980167175	4.99236478589148	2.30720489341539	2.11843083892917	12.9250496747362	4.85805531871026	1.1507174672076	6.41056125673358	14.2605150422275
OG_14648	35.3989595716556	26.1920547874529	42.6927510893985	25.6568648968275	44.8393022380045	16.4159171469751	45.9235348200949	36.7805145413598	27.8049303724307	35.6887576466669	38.693369185263
OG_14649	6.73468342996251	2.2361577871912	12.2506179129328	3.42376274548036	33.6563406765088	7.92693855051199	3.33760441343235	6.97634466535003	46.7787544181928	4.84297421578802	6.23668314658367
OG_17599	0.00803076391833297	1.73412711736756	NA	NA	0.0611271666342036	0.0104240749154434	0.00696725353797274	0.314169153056377	0.0112922835293405	0.163334638577215	0.00755010427898786
OG_17598	657.767473479837	799.699501818997	NA	1668.64415153235	500.797206142253	311.224786268978	302.631699752322	610.401353507279	919.959729849231	695.894922280539	946.252898128489
OG_24010	NA	NA	NA	NA	4.1889816216594	NA	NA	NA	NA	NA	59.3070774649183
OG_24011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00755010427898786
OG_24016	NA	NA	NA	NA	NA	0.0104240749154434	NA	NA	NA	NA	NA
OG_24017	NA	NA	NA	NA	NA	0.3780748901	NA	NA	NA	NA	NA
OG_24014	NA	NA	NA	NA	NA	0.0104240749154434	NA	NA	1.73789310026089	NA	NA
OG_24015	NA	NA	NA	NA	NA	3.98017768927824	NA	NA	NA	NA	NA
OG_17297	13.9357864659806	526.839197006486	27.0421259762326	2886.29123437807	505.040491750709	3.95893780612679	4.16866204837521	36.2275796288613	1981.40152566156	29.254264400795	4.68713122944955
OG_17590	67.0915472002061	58.3719160381535	94.5543454703385	60.7754848974087	105.247659763673	94.7680860519709	56.10448892508	81.6643166577913	NA	80.4551939252175	54.699320565651
OG_17593	19.1002780784798	13.8653861137336	28.4037554346975	12.2094034795647	16.0430306598435	20.1778853480248	18.4338337711555	19.3938963674555	17.3878286590579	14.6444706104279	NA
OG_17592	60.5383757527337	100.409289676703	66.9924171746138	48.4352281521517	53.6916373920186	83.1925606037308	176.578936154469	151.523407321348	104.973298215868	140.511844013772	153.21391100777
OG_17595	21.446962541057	34.0114125662989	11.2742681480223	19.795237292826	6.80164513322559	17.8178107423313	29.050159729226	26.64177490629	13.0376045162519	NA	17.3662972402837
OG_17594	12.0297170090144	15.9846428329726	13.8969554733376	14.0219716662657	14.2070407260821	16.8957060130989	19.1541786109343	25.3127669793571	19.4916990487285	20.7203216602605	19.6484219327677
OG_17597	0.327154132546824	77.5596006287942	NA	55.8357345079387	15.8268166012856	2.54276314167769	44.7564230860828	0.861168539524817	2.50509689492613	42.5077081643303	1.11999224995307
OG_17596	8.11109961498479	3.13150079071756	4.86140456191401	27.353909675411	9.78358604806336	29.3495202516519	20.2725737937433	30.0442256035173	2.27562082688931	13.3773385354917	12.4474344194623
OG_17847	90.3984417664073	51.6021379770119	30.3775092065567	63.5282651325098	10.5724179977075	NA	156.615115832184	110.570392958718	29.6626392855892	37.4481084000565	143.143419041456
OG_14492	117.443943391464	52.7632674564753	32.9153429622736	24.4335101364905	61.5084815015954	1144.17754865091	1322.7126820818	37.5144578916601	41.8333253852763	37.6217575467768	45.8123358675203
OG_17845	109.950037810592	130.2737431017	58.9366143838302	282.51496784472	68.1824197813945	149.655344055392	92.0822501479093	154.039081627709	95.7082758253983	195.434951457097	105.903584338738
OG_17844	0.815737884601092	5.22928938119445	0.00707511983663069	0.00759298339437654	0.86272311510152	0.0104240749154434	2.46606885168736	0.0114255014354067	0.0112922835293405	1.25476574527974	0.00755010427898786
OG_17843	0.0831143822991688	0.0639855478236768	0.0674959748474638	11.4188188439028	1.67616827611885	2.35849905073256	0.438903810283723	0.281525780446313	4.42900095506381	0.116492513596857	0.00755010427898786
OG_17842	0	0.00711660494034616	0.00707511983663069	0.00759298339437654	0.00298366944730298	0.0104240749154434	0.00696725353797274	0.0114255014354067	0.0112922835293405	0.0089064995144572	0.00755010427898786
OG_17841	12.7934764483159	9.03331363320077	7.27486041177054	8.63921264531517	36.6355467991325	7.78382931404909	10.7416781520946	14.0182417273301	37.4396232425741	23.2848806601911	29.6529071879492
OG_17840	12.6606078665965	0.549031385471481	0.47292559074952	0.516044298766866	0.0948777542068036	1.3951590285122	0.698468755721843	0.175990165665909	0.210072931225269	1.01992267486534	0.510082528400911
OG_17849	6.76207446386703	5.91854533693731	5.83985623828462	13.255678069312	5.98512423249729	13.0220337429297	8.36545647903963	12.4515278344048	NA	4.97926288803713	3.29798843737391
OG_17848	42.4697900543112	30.1139112290017	49.5018132262674	43.1651285759662	40.6170174242145	53.1018823240958	39.5234308203054	41.3157058672933	51.8259010432992	65.4459966932809	50.1822756643309
OG_19359	22.3883997104864	NA	NA	NA	0.00298366944730298	2.97177743471248	0.295436065492467	0.516407960710806	0.0112922835293405	0.0089064995144572	0.450069744397486
OG_14530	28.0351359861148	19.3524667070002	26.8580499851108	24.3662830557271	26.5228912302957	25.2165109895779	31.3402450201708	28.8633841891386	30.643567622912	22.724845051794	19.3330174991933
OG_13032	4.38409545574323	5.25221442268107	4.02211724536165	15.3224588213503	15.4824374281082	11.6259877409294	9.16343201418268	11.1463144704223	6.32784165000597	6.93875645225454	6.42887069945357
OG_13033	30.1438499926701	42.2627325816008	59.6628752609548	30.0408445543365	26.3623336896017	39.3475970773271	41.8542886787999	30.9182657506263	25.9469072807048	35.656351055455	32.8429297775528
OG_13030	4.14475597960192	7.84708264268054	1.79937930133437	5.40739077058364	8.6110152510512	8.52611607426182	4.97100222923225	9.0164031701825	6.00068349719013	4.86584966990528	5.3679114303346
OG_13031	17.7915894367253	21.4239645793235	6.60187599233311	31.1463891019891	14.3477171370445	25.328209153579	44.1765866729302	27.5151442166315	29.5545236802122	40.9219827415514	38.9786532543115
OG_13036	16.7459414982401	20.7480527396138	39.2880492464122	63.3157794645892	35.6904231153984	43.4228421691584	20.3940518351696	47.553925717486	59.3674879656655	89.5444031815367	54.0662675053805
OG_13037	49.9242932817129	66.3625531511881	54.6001043402473	64.614041401602	40.559743352073	33.1088457672892	33.2961621277586	42.9135837331917	57.6523082261435	35.2321960232017	33.5811851593273
OG_13034	41.7337052497504	32.4850962386613	54.8529215199583	26.7029015495335	75.9860145171642	40.5362808064752	59.5596596403428	38.706580538427	70.6239519654599	40.7542595640296	31.7159872109832
OG_13035	42.7691011872866	46.2164751845749	34.9374732297721	37.730095990367	40.7088024419784	48.0555189295839	53.6704011383727	33.2135125223638	30.698344178528	30.4221635262097	38.827303119522
OG_13038	20.9335629348232	20.4842318611157	15.2329711594348	23.3359287822758	16.9356505126798	15.7173229581883	5.38327905936154	16.622360625417	10.0238472797545	35.4398105449283	11.0661380851168
OG_13039	25.2856799316025	15.1216305724534	12.9754001499848	9.58304969764898	22.0125112878156	18.9390076029753	18.7733410110564	12.1764708211342	15.1060432707215	16.51219489307	10.2669373740435
OG_17295	87.9620758567214	105.295862428388	82.2362763495435	72.0806898996841	90.7547183025536	131.98408628706	80.1035141699231	117.644557299779	68.0449867151416	125.340911938208	90.6919945269719
OG_14531	4.93739805518428	4.72829308272292	13.6337315860804	7.15361150533151	9.2104866895291	5.76452994383939	20.570937798362	8.53129152500601	7.56092272335747	5.41140613155146	7.1676695988969
OG_12295	5.79531338249581	5.6238407685009	6.35648629351227	75.6176270360499	4.75965874529436	6.17169237871262	10.4059466197911	10.7868193836309	3.48533327922283	10.1304202046482	8.97107205666057
OG_18907	NA	1188.05082750933	1869.61682951579	968.333680218251	1282.4864597368	1387.55248312894	1625.82251110651	924.403239021087	NA	1049.79115497411	1198.26103741345
OG_16432	13.3991470000604	13.1207471267457	3.35353115438838	5.85234829489235	8.76695872401862	10.1890595569646	15.028627504895	8.54243891057055	4.34417244109625	9.68205089288492	17.4634663428771
OG_16648	2.4305768920071	8.19544327477414	2.71487176512146	3.8651104681532	2.17246317003427	3.6775700079103	2.0069520935884	4.84524250795939	6.04792609219936	3.99653320282748	3.1187132140381
OG_16649	13.6195866682039	8.78208320893279	10.4180122920876	9.1807339172362	11.3970754965424	11.3863963456593	11.9122192951765	10.8102470670259	17.792756765945	6.23239373141958	10.0548495077987
OG_16642	24.541538220263	20.9377319438673	26.6907215940686	19.5228416349672	26.8171639695906	28.7152870877541	71.6472149540352	39.2066737154995	30.4683916210518	38.4186986928237	37.0686284041091
OG_16643	14.0972510484397	14.0452986759922	15.8232932341946	15.1743438483458	15.8830951723396	15.4348477872544	17.8724891734833	18.7462536859747	17.1886405672617	15.4640177827829	15.0961617824026
OG_16640	0.00581584669879506	0.266954260144505	0.00707511983663069	0.00759298339437654	0.0236254340808072	0.0104240749154434	0.227174349030057	0.0114255014354067	0.0112922835293405	0.0089064995144572	0.162792660759798
OG_16641	392.599178168786	314.054756369868	673.17843285675	402.202830302848	511.858488816027	203.388680767727	487.245542253849	569.800758213147	196.925234222219	405.054217704125	356.093463121654
OG_16646	9.51097609444591	11.1466371315518	11.7032357351831	6.23776027386356	13.9126392555781	17.3561130363455	14.6300063116924	19.5130569639877	16.1018425503745	12.7023250595878	16.1198279587596
OG_16647	10.871381112852	14.8474836738995	2.95005008668327	5.36996164433077	5.95577804687887	56.337828557771	50.5760723897351	71.9408660532418	23.4494806127341	56.298097365459	36.1822633137939
OG_16644	403.204207785581	446.042357662291	219.04587391238	331.073304405133	350.443517280641	342.611359243274	254.906406120308	275.052546417998	351.932412883054	265.817659398256	166.879188981659
OG_16645	12.9200960203829	9.6810607881748	16.1677297125705	7.55953796267181	10.7108551671254	13.6029724274592	5.83170391002131	9.2849720874301	11.63816334499	8.60245881761768	9.39461668736617
OG_13698	108.42515895632	138.664594855849	133.47015959907	182.885077989901	138.672350572927	193.288867692492	184.384397865533	95.6006054371233	143.649065785808	109.767655460619	78.6487180977839
OG_13699	0.136860187988223	1.12572032297512	0.825204568908541	1.89575656334774	1.13957600062797	0.640596682802368	3.1204823876947	4.28277162744825	1.87966452401938	2.20326323934834	2.11313752881847
OG_13696	2.81432523151274	4.26216565830712	7.07532125569756	7.07543859143025	4.93872921050626	4.87375728528231	3.27923126158887	6.12196623849708	3.33378306889143	1.82532974075109	4.30506410944003
OG_13697	48.2315703937796	56.0830545673548	33.5979452404192	75.6556060335266	47.5904340226708	35.547404375461	41.3245867756533	54.9877829791188	50.2019739155937	48.2032417151961	45.8780138337547
OG_13694	0.394445457436225	0.00711660494034616	0.552928691566309	1.84941609677593	0.00298366944730298	0.0104240749154434	0.00696725353797274	0.0114255014354067	0.0112922835293405	0.0089064995144572	0.00755010427898786
OG_13695	19.7716869222643	20.5736030004887	11.6583517653603	17.6585017307431	13.9659794900608	17.4447848393233	17.5598362002114	24.0427975780606	23.9081868808741	15.6765263658084	19.108180698768
OG_13692	2.46188341602844	0.263320603496724	0.00707511983663069	0.093504452014676	1.2818153220208	0.195769783169718	0.888776204117102	0.229208112612102	0.295019735419795	0.311916533488048	0.00755010427898786
OG_13693	29.1257249037515	25.6390920875709	11.3265499126414	25.330885365426	3.40417856853283	9.87905378770587	21.946681541564	5.86614516294202	27.2486044927805	2.92578610347295	5.00722128562212
OG_13690	0.0267903361581288	0.00711660494034616	0.00707511983663069	0.00759298339437654	0.00298366944730298	0.0104240749154434	0.00696725353797274	0.0114255014354067	0.0112922835293405	0.0089064995144572	0.0611352383417713
OG_13691	14.0891347153102	23.0427840044375	32.3153296760842	30.4748318367585	30.4662808800632	22.2075571925055	21.2637810334823	21.3789538551593	27.1749224916834	22.5473510238215	51.0401273500788
OG_21424	0.466180235800889	0.00711660494034616	NA	0.00759298339437654	NA	1.53984026459051	NA	NA	NA	NA	NA
OG_21425	7.41402362575874	8.4976561814878	NA	NA	NA	NA	NA	NA	8.36668341933495	NA	NA
OG_21426	0.672194998707386	0.319026561692131	NA	NA	NA	NA	NA	NA	0.0112922835293405	NA	NA
OG_21427	NA	0.00711660494034616	NA	NA	NA	NA	NA	5.81731221388866	9.33311642566345	NA	NA
OG_21420	NA	529.655298179195	NA	7.56835724031858	NA	NA	NA	NA	NA	NA	NA
OG_21421	NA	0.00711660494034616	NA	NA	NA	0.597504683901324	NA	3.07538930029265	NA	NA	0.599249789919391
OG_21422	NA	0.00711660494034616	NA	NA	NA	NA	NA	NA	NA	0.0089064995144572	NA
OG_21423	105.170834089799	0.00711660494034616	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG_21428	NA	10.5958088458416	9.18267043644226	NA	NA	NA	NA	NA	NA	NA	1.60013148508947
OG_21429	NA	0.79307028459498	0.00707511983663069	NA	NA	NA	NA	1.99094718286228	NA	NA	NA
OG_12615	23.3599276436341	99.5350080671561	280.522196467043	65.2501368720136	25.305143483587	51.3184892856153	119.044916353695	155.919912269638	39.3887158205785	81.1687086039626	68.4744055507537
OG_12342	59.5307444719394	72.1874740958349	118.311472138358	51.0286431297191	129.578046431071	93.5250115772413	133.353241597171	49.4078990271889	100.600729739272	70.8356250029673	77.2115142420552
OG_12617	3.8051362723477	6.00940883771578	11.6237483719723	17.833950927267	18.2571429342726	7.36104211011331	14.0256601835402	13.237865925928	10.4416171370703	13.9082274656184	12.9189613772229
OG_12340	13.6944503658856	18.8442197851208	20.7864060376022	14.1781220537587	23.1147938996414	10.2898012015483	21.7718663320679	19.7425805008591	16.6900445166018	26.9345599856286	20.8900109663368
OG_12347	0.32864508584879	0.96083538897226	15.2233583654638	17.0685642380361	1.67434257241366	10.0675643528274	6.57734406478878	6.05189734858559	0.490651518714008	18.24565911459	11.9594612549936
OG_12346	82.1605450700635	68.150988456302	206.87424809001	46.0434563979708	112.773874221249	52.4461751377788	55.7877745711209	91.8948686455972	69.7042155303373	65.832401900387	67.1700366480595
OG_12613	8.32483839420523	10.7119851907946	5.74067726795425	5.87531090256185	5.26446566815513	9.6494424029967	5.59054508350313	6.11783298859104	5.83341030485073	8.19514543275565	6.59587389896525
OG_12344	1.0815114657252	1.01883560968891	1.38622245076985	1.27635506983213	2.03640754403201	1.35327149128016	5.74780806134157	3.38242292319746	1.32067388026812	5.39724295657654	2.67608633778527
OG_12349	4.72659341751894	11.0074342277585	40.7655003394249	11.1457585479031	4.72013072126686	2.51874848901226	7.62345552867211	10.2636297556336	7.08999980569029	15.7334450555235	8.56375645385095
OG_18908	NA	0.227182936537729	0.00707511983663069	0.00759298339437654	0.00298366944730298	NA	0.00696725353797274	0.0114255014354067	0.0112922835293405	0.0089064995144572	0.00755010427898786
OG_12619	75.4001767574645	44.4607681775191	32.4389569014592	57.1428305784724	27.6365073489657	50.955563950696	53.9190608036504	29.726765505182	42.3328001008493	34.3506610802359	33.7774208363836
OG_12618	7.69934547790758	13.8581756625556	7.04512301644021	21.6860571230838	10.5473758062859	24.0648566537603	13.7157871909968	4.16829880069781	9.71665132576659	8.99781223421422	14.3443195325402
OG_11364	0.826904444916284	0.454087129687245	0.00707511983663069	1.84296531315793	0.511976581629373	0.275039871913644	1.95068947942528	1.7272351057223	1.42654338557102	2.00345145260453	0.00755010427898786
OG_13286	0.016273542870818	0.194403786886777	0.0414787566801461	0.0578491617737805	0.0163253917208401	0.17437741606612	0.0521322806302528	0.235730928608408	0.0112922835293405	0.150606530949336	0.00755010427898786
OG_21892	NA	NA	NA	NA	NA	0.0104240749154434	0.00696725353797274	NA	NA	NA	NA
OG_13964	40.014693869657	30.8233826214148	0.208953882938731	14.1664149117121	7.58978700207487	6.53663409031722	14.9411743264813	5.73391337731457	NA	11.8915453211892	20.6399506698211
OG_13965	7.65582685005898	5.7432704554274	1.43278436094423	25.2151519289032	2.53919928602126	3.22096321554284	5.00229194605802	1.69997773917454	0.53349354392784	1.45569036359081	1.0201841599717
OG_13966	12.6780146631892	19.0467938527104	14.9920615723754	16.5421020620686	13.2204318487646	19.4722086615236	21.3765111594506	26.7111158491719	24.8883788376676	22.8382289150828	19.8476544085294
OG_13967	25.2367587943211	10.1866890330728	40.6142253027614	47.7088336534612	53.9831254345871	23.6066558077961	66.0297530521079	50.6667440799655	40.1331696284471	51.6583733654209	31.9950248893516
OG_13960	163.994384095349	174.968250187908	240.683593147027	204.053048820212	268.546032500236	257.718577367485	526.407209938174	331.241727482322	175.354485174966	400.285228786789	359.09143565915
OG_13961	5.81226377140231	2.71678173098054	8.93059099835201	5.96301929688041	8.38281132515147	7.18157560868592	7.98583396922861	8.28038543586961	5.10656948965376	7.70386458556014	7.1295169617002
OG_13962	63.1552633996473	60.7959274481148	66.3278187035965	70.2508864428111	67.104360920341	71.8363178704539	37.4493810592889	83.5671200316792	96.3762253064477	49.8707637543539	46.8425946546913
OG_13963	9.86996763858004	9.7900560389066	18.1123856087233	8.88618578624189	23.5765908174125	7.65059733483362	13.9889185016454	13.9993737410345	16.024077944205	12.8764206033139	11.8482936459018
OG_10214	29.9797998783975	29.9391576841925	14.4612740528795	25.8084811030126	40.8227338137489	19.0027744203402	30.7946029157053	19.6062328462357	30.9019599034455	21.9294387725591	16.6963444990227
OG_13968	44.7327605570003	57.871589131717	169.744753598627	117.284350606709	56.7168383588504	150.418583944005	92.6310306651806	96.9140531865692	56.2770753636051	69.5252938425987	67.0872859023296
OG_13969	11.5583214831922	5.6128092418608	36.5702901127474	5.96787731998298	39.1335252364742	8.23546408784156	18.9630477123788	15.3538380584675	16.0530568407797	23.6737499171778	13.4358633133159
OG_17530	NA	17.5886255142479	8.60691758506571	16.0904688117076	7.40604808603975	9.47563374344384	9.53123556166039	10.7812710706748	8.97698168353731	11.036629834273	9.09468669321992
OG_22041	NA	0.00711660494034616	NA	0.00759298339437654	NA	NA	NA	0.0114255014354067	NA	NA	NA
